21.70, 461339.90
21.80, 560998.33
21.80, 461339.90
21.90, 560998.33
21.90, 461339.90
22.00, 560998.33
22.00, 461339.90
22.10, 560998.33
22.10, 461339.90
22.20, 560998.33
22.20, 461339.90
22.30, 560998.33
22.30, 461339.90
22.40, 560998.33
22.40, 461339.90
22.50, 560998.33
22.50, 461339.90
22.60, 560998.33
22.60, 461339.90
22.70, 560998.33
22.70, 461339.90
22.80, 560998.33
22.80, 457555.41
22.90, 568567.32
22.90, 461339.90
23.00, 568567.32
23.00, 461339.90
23.10, 568567.32
23.10, 461339.90
23.20, 568567.32
23.20, 461339.90
23.30, 568567.32
23.30, 461339.90
23.40, 568567.32
23.40, 461339.90
23.50, 568567.32
23.50, 461339.90
23.60, 568567.32
23.60, 461339.90
23.70, 568567.32
23.70, 461339.90
23.80, 568567.32
23.80, 461339.90
23.90, 568567.32
23.90, 461339.90
24.00, 568567.32
24.00, 461339.90
24.10, 568567.32
24.10, 461339.90
24.20, 539552.85
24.30, 530722.35
24.40, 530722.35
24.50, 530722.35
24.60, 530722.35
24.70, 530722.35
24.80, 530722.35
24.90, 530722.35
25.00, 530722.35
25.10, 530722.35
25.20, 530722.35
25.30, 530722.35
25.40, 530722.35
25.50, 530722.35
25.60, 545860.34
25.60, 447463.41
25.70, 545860.34
25.70, 447463.41
25.80, 545860.34
25.80, 447463.41
25.90, 545860.34
25.90, 447463.41
26.00, 545860.34
26.00, 447463.41
26.10, 545860.34
26.10, 447463.41
26.20, 545860.34
26.20, 447463.41
26.30, 545860.34
26.30, 447463.41
26.40, 545860.34
26.40, 447463.41
26.50, 545860.34
26.50, 447463.41
26.60, 545860.34
26.60, 447463.41
26.70, 545860.34
26.70, 447463.41
26.80, 545860.34
26.80, 447463.41
26.90, 545860.34
26.90, 453770.91
27.00, 528199.35
27.10, 531983.85
27.20, 531983.85
27.30, 531983.85
27.40, 531983.85
27.50, 531983.85
27.60, 531983.85
27.70, 531983.85
27.80, 531983.85
27.90, 531983.85
28.00, 531983.85
28.10, 531983.85
28.20, 531983.85
28.30, 531983.85
28.40, 513061.37
28.50, 513061.37
28.60, 513061.37
28.70, 513061.37
28.80, 513061.37
28.90, 513061.37
29.00, 513061.37
29.10, 513061.37
29.20, 513061.37
29.30, 513061.37
29.40, 513061.37
29.50, 513061.37
29.60, 513061.37
29.60, 370511.97
29.70, 371773.47
29.70, 511799.87
29.70, 457555.41
29.80, 449986.41
29.80, 367988.97
29.80, 530722.35
29.90, 449986.41
29.90, 367988.97
29.90, 530722.35
30.00, 449986.41
30.00, 367988.97
30.00, 530722.35
30.10, 449986.41
30.10, 367988.97
30.10, 530722.35
30.20, 449986.41
30.20, 367988.97
30.20, 530722.35
30.30, 367988.97
30.30, 530722.35
30.30, 449986.41
30.40, 449986.41
30.40, 367988.97
30.40, 530722.35
30.50, 367988.97
30.50, 530722.35
30.50, 449986.41
30.60, 449986.41
30.60, 367988.97
30.60, 530722.35
30.70, 367988.97
30.70, 530722.35
30.70, 449986.41
30.80, 449986.41
30.80, 367988.97
30.80, 530722.35
30.90, 367988.97
30.90, 530722.35
30.90, 449986.41
31.00, 530722.35
31.00, 449986.41
31.00, 361681.48
31.10, 449986.41
31.10, 530722.35
31.10, 361681.48
31.20, 530722.35
31.20, 449986.41
31.20, 361681.48
31.30, 449986.41
31.30, 530722.35
31.30, 361681.48
31.40, 530722.35
31.40, 449986.41
31.40, 361681.48
31.50, 449986.41
31.50, 530722.35
31.50, 361681.48
31.60, 530722.35
31.60, 449986.41
31.60, 361681.48
31.70, 530722.35
31.70, 449986.41
31.70, 361681.48
31.80, 449986.41
31.80, 530722.35
31.80, 361681.48
31.90, 530722.35
31.90, 449986.41
31.90, 361681.48
32.00, 449986.41
32.00, 530722.35
32.00, 361681.48
32.10, 530722.35
32.10, 449986.41
32.10, 361681.48
32.20, 449986.41
32.20, 530722.35
32.20, 361681.48
32.30, 449986.41
32.30, 530722.35
32.30, 361681.48
32.40, 449986.41
32.40, 530722.35
32.40, 365465.98
32.50, 449986.41
32.50, 530722.35
32.50, 365465.98
32.60, 462601.40
32.60, 371773.47
32.60, 543337.34
32.70, 543337.34
32.70, 462601.40
32.70, 371773.47
32.80, 462601.40
32.80, 371773.47
32.80, 543337.34
32.90, 371773.47
32.90, 543337.34
32.90, 462601.40
33.00, 462601.40
33.00, 371773.47
33.00, 543337.34
33.10, 462601.40
33.10, 371773.47
33.10, 543337.34
33.20, 462601.40
33.20, 371773.47
33.20, 543337.34
33.30, 462601.40
33.30, 371773.47
33.30, 543337.34
33.40, 462601.40
33.40, 371773.47
33.40, 543337.34
33.50, 462601.40
33.50, 371773.47
33.50, 543337.34
33.60, 462601.40
33.60, 371773.47
33.60, 543337.34
33.70, 462601.40
33.70, 371773.47
33.70, 543337.34
33.80, 543337.34
33.80, 449986.41
33.90, 489092.88
34.00, 489092.88
34.10, 489092.88
34.20, 489092.88
34.30, 489092.88
34.40, 489092.88
34.50, 489092.88
34.60, 489092.88
34.70, 489092.88
34.80, 489092.88
34.90, 489092.88
35.00, 489092.88
35.10, 489092.88
35.20, 489092.88
35.30, 484046.89
35.40, 484046.89
35.50, 484046.89
35.60, 484046.89
35.70, 484046.89
35.80, 484046.89
35.90, 484046.89
36.00, 484046.89
36.10, 484046.89
36.20, 484046.89
36.30, 484046.89
36.40, 484046.89
36.50, 484046.89
36.60, 481523.89
36.70, 475216.39
36.80, 475216.39
36.90, 475216.39
37.00, 475216.39
37.10, 475216.39
37.20, 475216.39
37.30, 475216.39
37.40, 475216.39
37.50, 475216.39
37.60, 475216.39
37.70, 475216.39
37.80, 475216.39
37.90, 475216.39
38.00, 462601.40
38.10, 462601.40
38.20, 462601.40
38.30, 462601.40
38.40, 462601.40
38.50, 462601.40
38.60, 462601.40
38.70, 462601.40
38.80, 462601.40
38.90, 462601.40
39.00, 462601.40
39.10, 462601.40
39.20, 462601.40
39.30, 462601.40
39.40, 497923.38
39.50, 497923.38
39.60, 497923.38
39.70, 497923.38
39.80, 497923.38
39.90, 497923.38
40.00, 497923.38
40.10, 497923.38
40.20, 497923.38
40.30, 497923.38
40.40, 497923.38
40.50, 497923.38
40.60, 317529.01
40.60, 497923.38
40.70, 417187.44
40.70, 326359.51
40.70, 497923.38
40.80, 455032.41
40.80, 345281.99
40.90, 455032.41
40.90, 345281.99
41.00, 455032.41
41.00, 345281.99
41.10, 455032.41
41.10, 345281.99
41.20, 455032.41
41.20, 345281.99
41.30, 455032.41
41.30, 345281.99
41.40, 455032.41
41.40, 345281.99
41.50, 455032.41
41.50, 345281.99
41.60, 455032.41
41.60, 345281.99
41.70, 455032.41
41.70, 345281.99
41.80, 455032.41
41.80, 345281.99
41.90, 455032.41
41.90, 345281.99
42.00, 455032.41
42.00, 374296.47
42.00, 292299.03
42.10, 455032.41
42.10, 374296.47
42.10, 292299.03
42.20, 472693.40
42.20, 399526.45
42.20, 304914.02
42.30, 399526.45
42.30, 472693.40
42.30, 304914.02
42.40, 472693.40
42.40, 399526.45
42.40, 304914.02
42.50, 472693.40
42.50, 399526.45
42.50, 304914.02
42.60, 472693.40
42.60, 399526.45
42.60, 304914.02
42.70, 472693.40
42.70, 399526.45
42.70, 304914.02
42.80, 472693.40
42.80, 399526.45
42.80, 304914.02
42.90, 472693.40
42.90, 399526.45
42.90, 304914.02
43.00, 472693.40
43.00, 399526.45
43.00, 304914.02
43.10, 472693.40
43.10, 399526.45
43.10, 304914.02
43.20, 472693.40
43.20, 399526.45
43.20, 304914.02
43.30, 472693.40
43.30, 399526.45
43.30, 304914.02
43.40, 472693.40
43.40, 380603.96
43.50, 476477.89
43.50, 383126.96
43.60, 386911.46
43.60, 487831.38
43.70, 386911.46
43.70, 487831.38
43.80, 386911.46
43.80, 487831.38
43.90, 386911.46
43.90, 487831.38
44.00, 386911.46
44.00, 487831.38
44.10, 386911.46
44.10, 487831.38
44.20, 386911.46
44.20, 487831.38
44.30, 386911.46
44.30, 487831.38
44.40, 386911.46
44.40, 487831.38
44.50, 386911.46
44.50, 487831.38
44.60, 386911.46
44.60, 487831.38
44.70, 386911.46
44.70, 487831.38
44.80, 316267.51
44.80, 487831.38
44.80, 407095.44
44.90, 394480.45
44.90, 309960.02
44.90, 475216.39
45.00, 309960.02
45.00, 475216.39
45.00, 394480.45
45.10, 394480.45
45.10, 309960.02
45.10, 475216.39
45.20, 309960.02
45.20, 475216.39
45.20, 394480.45
45.30, 394480.45
45.30, 309960.02
45.30, 475216.39
45.40, 309960.02
45.40, 475216.39
45.40, 394480.45
45.50, 475216.39
45.50, 394480.45
45.50, 309960.02
45.60, 394480.45
45.60, 309960.02
45.60, 475216.39
45.70, 475216.39
45.70, 394480.45
45.70, 309960.02
45.80, 394480.45
45.80, 309960.02
45.80, 475216.39
45.90, 475216.39
45.90, 394480.45
45.90, 309960.02
46.00, 394480.45
46.00, 309960.02
46.00, 475216.39
46.10, 475216.39
46.10, 394480.45
46.10, 309960.02
46.20, 439894.42
46.30, 460078.41
46.40, 460078.41
46.50, 460078.41
46.60, 460078.41
46.70, 460078.41
46.80, 460078.41
46.90, 460078.41
47.00, 460078.41
47.10, 460078.41
47.20, 460078.41
47.30, 460078.41
47.40, 460078.41
47.50, 460078.41
47.60, 460078.41
47.70, 528199.35
47.70, 446201.92
47.80, 528199.35
47.80, 446201.92
47.90, 528199.35
47.90, 446201.92
48.00, 528199.35
48.00, 446201.92
48.10, 528199.35
48.10, 446201.92
48.20, 528199.35
48.20, 446201.92
48.30, 528199.35
48.30, 446201.92
48.40, 528199.35
48.40, 446201.92
48.50, 528199.35
48.50, 446201.92
48.60, 528199.35
48.60, 446201.92
48.70, 528199.35
48.70, 446201.92
48.80, 528199.35
48.80, 446201.92
48.90, 528199.35
48.90, 446201.92
49.00, 528199.35
49.00, 351589.49
49.00, 447463.41
49.10, 535768.35
49.10, 455032.41
49.10, 355373.98
49.20, 535768.35
49.20, 455032.41
49.20, 355373.98
49.30, 535768.35
49.30, 455032.41
49.30, 355373.98
49.40, 535768.35
49.40, 455032.41
49.40, 355373.98
49.50, 535768.35
49.50, 455032.41
49.50, 355373.98
49.60, 535768.35
49.60, 355373.98
49.60, 455032.41
49.70, 535768.35
49.70, 455032.41
49.70, 355373.98
49.80, 535768.35
49.80, 355373.98
49.80, 455032.41
49.90, 535768.35
49.90, 455032.41
49.90, 355373.98
50.00, 535768.35
50.00, 355373.98
50.00, 455032.41
50.10, 535768.35
50.10, 455032.41
50.10, 355373.98
50.20, 535768.35
50.20, 455032.41
50.20, 355373.98
50.30, 535768.35
50.30, 455032.41
50.30, 365465.98
50.40, 535768.35
50.40, 426017.93
50.50, 535768.35
50.50, 426017.93
50.60, 426017.93
50.60, 535768.35
50.70, 535768.35
50.70, 426017.93
50.80, 426017.93
50.80, 535768.35
50.90, 535768.35
50.90, 426017.93
51.00, 535768.35
51.00, 426017.93
51.10, 535768.35
51.10, 426017.93
51.20, 535768.35
51.20, 426017.93
51.30, 535768.35
51.30, 426017.93
51.40, 535768.35
51.40, 426017.93
51.50, 535768.35
51.50, 426017.93
51.60, 535768.35
51.60, 426017.93
51.70, 535768.35
51.70, 426017.93
51.80, 535768.35
51.80, 427279.43
51.90, 492877.38
51.90, 573613.32
51.90, 405833.95
52.00, 573613.32
52.00, 492877.38
52.00, 405833.95
52.10, 573613.32
52.10, 492877.38
52.10, 405833.95
52.20, 573613.32
52.20, 492877.38
52.20, 405833.95
52.30, 573613.32
52.30, 492877.38
52.30, 405833.95
52.40, 573613.32
52.40, 492877.38
52.40, 405833.95
52.50, 573613.32
52.50, 492877.38
52.50, 405833.95
52.60, 573613.32
52.60, 492877.38
52.60, 405833.95
52.70, 573613.32
52.70, 492877.38
52.70, 405833.95
52.80, 573613.32
52.80, 492877.38
52.80, 405833.95
52.90, 573613.32
52.90, 492877.38
52.90, 405833.95
53.00, 573613.32
53.00, 492877.38
53.00, 405833.95
53.10, 573613.32
53.10, 492877.38
53.10, 405833.95
53.20, 573613.32
53.20, 487831.38
53.30, 583705.31
53.30, 492877.38
53.40, 583705.31
53.40, 492877.38
53.50, 583705.31
53.50, 492877.38
53.60, 492877.38
53.60, 583705.31
53.70, 583705.31
53.70, 492877.38
53.80, 492877.38
53.80, 583705.31
53.90, 492877.38
53.90, 583705.31
54.00, 492877.38
54.00, 583705.31
54.10, 583705.31
54.10, 492877.38
54.20, 583705.31
54.20, 492877.38
54.30, 492877.38
54.30, 583705.31
54.40, 583705.31
54.40, 492877.38
54.50, 492877.38
54.50, 583705.31
54.50, 415925.94
54.60, 583705.31
54.60, 502969.37
54.60, 418448.94
54.70, 583705.31
54.70, 418448.94
54.70, 502969.37
54.80, 583705.31
54.80, 502969.37
54.80, 418448.94
54.90, 583705.31
54.90, 418448.94
54.90, 502969.37
55.00, 583705.31
55.00, 502969.37
55.00, 418448.94
55.10, 583705.31
55.10, 502969.37
55.10, 418448.94
55.20, 583705.31
55.20, 418448.94
55.20, 502969.37
55.30, 583705.31
55.30, 502969.37
55.30, 418448.94
55.40, 583705.31
55.40, 418448.94
55.40, 502969.37
55.50, 583705.31
55.50, 502969.37
55.50, 418448.94
55.60, 583705.31
55.60, 418448.94
55.60, 502969.37
55.70, 583705.31
55.70, 502969.37
55.70, 418448.94
55.80, 583705.31
55.80, 418448.94
55.80, 502969.37
55.90, 583705.31
55.90, 471431.90
56.00, 560998.33
56.10, 557213.83
56.20, 557213.83
56.30, 557213.83
56.40, 557213.83
56.50, 557213.83
56.60, 557213.83
56.70, 557213.83
56.80, 557213.83
56.90, 557213.83
57.00, 557213.83
57.10, 557213.83
57.20, 557213.83
57.30, 557213.83
57.40, 544598.84
57.50, 545860.34
57.60, 545860.34
57.70, 545860.34
57.80, 545860.34
57.90, 545860.34
58.00, 545860.34
58.10, 545860.34
58.20, 545860.34
58.30, 545860.34
58.40, 545860.34
58.50, 545860.34
58.60, 545860.34
58.70, 476477.89
58.70, 545860.34
58.80, 506753.87
58.90, 506753.87
59.00, 506753.87
59.10, 506753.87
59.20, 506753.87
59.30, 506753.87
59.40, 506753.87
59.50, 506753.87
59.60, 506753.87
59.70, 506753.87
59.80, 506753.87
59.90, 506753.87
60.00, 506753.87
60.10, 515584.36
60.10, 453770.91
60.20, 468908.90
60.30, 468908.90
60.40, 468908.90
60.50, 468908.90
60.60, 468908.90
60.70, 468908.90
60.80, 468908.90
60.90, 468908.90
61.00, 468908.90
61.10, 468908.90
61.20, 468908.90
61.30, 468908.90
61.40, 409618.44
61.40, 451247.91
61.50, 352850.99
61.50, 457555.41
61.60, 352850.99
61.60, 457555.41
61.70, 352850.99
61.70, 457555.41
61.80, 352850.99
61.80, 457555.41
61.90, 352850.99
61.90, 457555.41
62.00, 352850.99
62.00, 457555.41
62.10, 352850.99
62.10, 457555.41
62.20, 352850.99
62.20, 457555.41
62.30, 352850.99
62.30, 457555.41
62.40, 352850.99
62.40, 457555.41
62.50, 352850.99
62.50, 457555.41
62.60, 352850.99
62.60, 457555.41
62.70, 349066.49
62.70, 457555.41
62.70, 277161.04
62.80, 376819.47
62.80, 439894.42
62.80, 277161.04
62.90, 422233.43
62.90, 341497.49
62.90, 259500.06
63.00, 422233.43
63.00, 341497.49
63.00, 259500.06
63.10, 422233.43
63.10, 341497.49
63.10, 259500.06
63.20, 422233.43
63.20, 259500.06
63.20, 341497.49
63.30, 422233.43
63.30, 341497.49
63.30, 259500.06
63.40, 422233.43
63.40, 341497.49
63.40, 259500.06
63.50, 422233.43
63.50, 341497.49
63.50, 259500.06
63.60, 422233.43
63.60, 259500.06
63.60, 341497.49
63.70, 422233.43
63.70, 341497.49
63.70, 259500.06
63.80, 422233.43
63.80, 341497.49
63.80, 259500.06
63.90, 422233.43
63.90, 341497.49
63.90, 259500.06
64.00, 422233.43
64.00, 341497.49
64.00, 259500.06
64.10, 422233.43
64.10, 341497.49
64.20, 297345.03
64.20, 414664.44
64.30, 414664.44
64.30, 297345.03
64.40, 414664.44
64.40, 297345.03
64.50, 414664.44
64.50, 297345.03
64.60, 414664.44
64.60, 297345.03
64.70, 297345.03
64.70, 414664.44
64.80, 414664.44
64.80, 297345.03
64.90, 414664.44
64.90, 297345.03
65.00, 297345.03
65.00, 414664.44
65.10, 414664.44
65.10, 297345.03
65.20, 414664.44
65.20, 297345.03
65.30, 414664.44
65.30, 297345.03
65.40, 414664.44
65.40, 297345.03
65.50, 298606.53
65.50, 414664.44
65.60, 371773.47
65.60, 277161.04
65.70, 371773.47
65.70, 277161.04
65.80, 371773.47
65.80, 277161.04
65.90, 371773.47
65.90, 277161.04
66.00, 371773.47
66.00, 277161.04
66.10, 371773.47
66.10, 277161.04
66.20, 371773.47
66.20, 277161.04
66.30, 371773.47
66.30, 277161.04
66.40, 371773.47
66.40, 277161.04
66.50, 371773.47
66.50, 277161.04
66.60, 371773.47
66.60, 277161.04
66.70, 371773.47
66.70, 277161.04
66.80, 371773.47
66.80, 282207.04
66.90, 335190.00
67.00, 335190.00
67.10, 335190.00
67.20, 335190.00
67.30, 335190.00
67.40, 335190.00
67.50, 335190.00
67.60, 335190.00
67.70, 335190.00
67.80, 335190.00
67.90, 335190.00
68.00, 335190.00
68.10, 335190.00
68.20, 335190.00
68.30, 311221.52
68.40, 311221.52
68.50, 311221.52
68.60, 311221.52
68.70, 311221.52
68.80, 311221.52
68.90, 311221.52
69.00, 311221.52
69.10, 311221.52
69.20, 311221.52
69.30, 311221.52
69.40, 311221.52
69.50, 311221.52
69.60, 298606.53
69.70, 297345.03
69.80, 297345.03
69.90, 297345.03
70.00, 297345.03
70.10, 297345.03
70.20, 297345.03
70.30, 297345.03
70.40, 297345.03
70.50, 297345.03
70.60, 297345.03
70.70, 297345.03
70.80, 297345.03
70.90, 297345.03
71.00, 265807.55
71.10, 265807.55
71.20, 265807.55
71.30, 265807.55
71.40, 265807.55
71.50, 265807.55
71.60, 265807.55
71.70, 265807.55
71.80, 265807.55
71.90, 265807.55
72.00, 265807.55
72.10, 265807.55
72.20, 265807.55
72.30, 255715.56
72.40, 246885.07
72.50, 246885.07
72.60, 246885.07
72.70, 246885.07
72.80, 246885.07
72.90, 246885.07
73.00, 246885.07
73.10, 246885.07
73.20, 246885.07
73.30, 246885.07
73.40, 246885.07
73.50, 246885.07
73.60, 246885.07
73.60, 128304.15
73.70, 254454.06
73.70, 192640.61
73.70, 105597.17
73.80, 235531.57
73.80, 127042.66
73.90, 235531.57
73.90, 127042.66
74.00, 127042.66
74.00, 235531.57
74.10, 235531.57
74.10, 127042.66
74.20, 235531.57
74.20, 127042.66
74.30, 235531.57
74.30, 127042.66
74.40, 235531.57
74.40, 127042.66
74.50, 235531.57
74.50, 127042.66
74.60, 235531.57
74.60, 127042.66
74.70, 235531.57
74.70, 127042.66
74.80, 235531.57
74.80, 127042.66
74.90, 235531.57
74.90, 127042.66
75.00, 206517.10
75.10, 222916.58
75.20, 222916.58
75.30, 222916.58
75.40, 222916.58
75.50, 222916.58
75.60, 222916.58
75.70, 222916.58
75.80, 222916.58
75.90, 222916.58
76.00, 222916.58
76.10, 222916.58
76.20, 222916.58
76.30, 222916.58
76.40, 216609.09
76.50, 214086.09
76.60, 214086.09
76.70, 214086.09
76.80, 214086.09
76.90, 214086.09
77.00, 214086.09
77.10, 214086.09
77.20, 214086.09
77.30, 214086.09
77.40, 214086.09
77.50, 214086.09
77.60, 214086.09
77.70, 214086.09
77.70, 91720.68
77.80, 240577.57
77.80, 159841.63
77.90, 250669.56
77.90, 169933.62
77.90, 81628.69
78.00, 250669.56
78.00, 169933.62
78.00, 81628.69
78.10, 169933.62
78.10, 250669.56
78.10, 81628.69
78.20, 250669.56
78.20, 169933.62
78.20, 81628.69
78.30, 250669.56
78.30, 169933.62
78.30, 81628.69
78.40, 250669.56
78.40, 169933.62
78.40, 81628.69
78.50, 250669.56
78.50, 169933.62
78.50, 81628.69
78.60, 250669.56
78.60, 169933.62
78.60, 81628.69
78.70, 250669.56
78.70, 169933.62
78.70, 81628.69
78.80, 250669.56
78.80, 169933.62
78.80, 81628.69
78.90, 169933.62
78.90, 250669.56
78.90, 81628.69
79.00, 169933.62
79.00, 250669.56
79.00, 81628.69
79.10, 250669.56
79.10, 169933.62
79.10, 65229.20
79.20, 169933.62
79.20, 65229.20
79.20, 229224.08
79.30, 207778.59
79.30, 127042.66
79.40, 207778.59
79.40, 127042.66
79.50, 207778.59
79.50, 127042.66
79.60, 207778.59
79.60, 127042.66
79.70, 207778.59
79.70, 127042.66
79.80, 207778.59
79.80, 127042.66
79.90, 207778.59
79.90, 127042.66
80.00, 207778.59
80.00, 127042.66
80.10, 207778.59
80.10, 127042.66
80.20, 207778.59
80.20, 127042.66
80.30, 207778.59
80.30, 127042.66
80.40, 207778.59
80.40, 127042.66
80.50, 180025.62
80.60, 211563.09
80.70, 211563.09
80.80, 211563.09
80.90, 211563.09
81.00, 211563.09
81.10, 211563.09
81.20, 211563.09
81.30, 211563.09
81.40, 211563.09
81.50, 211563.09
81.60, 211563.09
81.70, 211563.09
81.80, 211563.09
81.90, 211563.09
82.00, 230485.58
82.10, 230485.58
82.20, 230485.58
82.30, 230485.58
82.40, 230485.58
82.50, 230485.58
82.60, 230485.58
82.70, 230485.58
82.80, 230485.58
82.90, 230485.58
83.00, 230485.58
83.10, 230485.58
83.20, 230485.58
83.30, 230485.58
83.40, 245623.57
